Extract Name	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]
TCGA-25-2408-01A-01R-0709-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-25-2408-01A-01R-0709-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_A11_547368	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-25-2408-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_A11_547368.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.24.1004.0	Expression-Gene	Level 1	yes	7ba21e76f183ef98d3c4b3f423d56762	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-25-2408-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_A11_547368.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.24.1004.0	Expression-Gene	Level 2	yes	e2e741d6f9090ba965f31963d01f6da5	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-25-2408-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_A11_547368.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.24.1004.0	Expression-Gene	Level 3	yes	22964c320b9cefb2d23fec4959637328
TCGA-59-2350-01A-01R-0709-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-59-2350-01A-01R-0709-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_A12_547372	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-59-2350-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_A12_547372.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.24.1004.0	Expression-Gene	Level 1	yes	1b0a7b1092e567855a8172bad1e3b99e	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-59-2350-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_A12_547372.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.24.1004.0	Expression-Gene	Level 2	yes	040e97d9404d8fa1dbc3832f32ee863d	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-59-2350-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_A12_547372.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.24.1004.0	Expression-Gene	Level 3	yes	7e7a1b6511777937ad18eb96d54cd4b5
TCGA-09-2045-01A-01R-0709-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-09-2045-01A-01R-0709-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B01_547228	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-09-2045-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B01_547228.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.24.1004.0	Expression-Gene	Level 1	yes	341562e6af126118ffc7d92ec601d397	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-09-2045-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B01_547228.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.24.1004.0	Expression-Gene	Level 2	yes	40f9cfa477503906aa040e404e61aaf9	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-09-2045-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B01_547228.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.24.1004.0	Expression-Gene	Level 3	yes	ad0eecebc8b0a5ca39380be352f04b63
TCGA-24-2267-01A-01R-0709-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-24-2267-01A-01R-0709-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B02_547224	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-24-2267-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B02_547224.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.24.1004.0	Expression-Gene	Level 1	yes	e964e632a45471177764dc7d9841a259	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-24-2267-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B02_547224.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.24.1004.0	Expression-Gene	Level 2	yes	cc0a899b0716d3aa116c3c0c288f02e5	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-24-2267-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B02_547224.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.24.1004.0	Expression-Gene	Level 3	yes	7f0764ace93b315f071a6db260f4dbc9
TCGA-24-2295-01A-01R-0709-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-24-2295-01A-01R-0709-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B03_547220	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-24-2295-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B03_547220.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.24.1004.0	Expression-Gene	Level 1	yes	d4841d78b69031e565517fcf892a1a6e	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-24-2295-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B03_547220.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.24.1004.0	Expression-Gene	Level 2	yes	e2cdc835432f29284ec80cc7459b72d4	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-24-2295-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B03_547220.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.24.1004.0	Expression-Gene	Level 3	yes	867c1d44ba4ada843471fa04a1aa26a4
TCGA-25-2396-01A-01R-0709-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-25-2396-01A-01R-0709-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B04_547216	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-25-2396-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B04_547216.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.24.1004.0	Expression-Gene	Level 1	yes	02b282bfc1c1228889c9093ebb862283	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-25-2396-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B04_547216.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.24.1004.0	Expression-Gene	Level 2	yes	a128a44d9874368793d0b1bb4b5da951	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-25-2396-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B04_547216.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.24.1004.0	Expression-Gene	Level 3	yes	54a3d2bf45422a28a0be1fbe76816462
TCGA-25-2409-01A-01R-0709-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-25-2409-01A-01R-0709-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B05_547212	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-25-2409-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B05_547212.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.24.1004.0	Expression-Gene	Level 1	yes	70dda33eed744fb8197a049316a05383	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-25-2409-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B05_547212.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.24.1004.0	Expression-Gene	Level 2	yes	7a4064bfa5fef44f39a93e6e65240276	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-25-2409-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B05_547212.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.24.1004.0	Expression-Gene	Level 3	yes	2d5b77b52f66398c458f40cbd180c043
TCGA-59-2351-01A-01R-0709-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-59-2351-01A-01R-0709-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B06_547208	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-59-2351-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B06_547208.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.24.1004.0	Expression-Gene	Level 1	yes	9139ad0d0cb53ad39e149a814dd26e7c	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-59-2351-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B06_547208.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.24.1004.0	Expression-Gene	Level 2	yes	a2c1c64c70475b6f8c14a86ac7708984	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-59-2351-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B06_547208.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.24.1004.0	Expression-Gene	Level 3	yes	ed236b3ceea90f090f21dee33d6e7291
TCGA-09-2048-01A-01R-0709-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-09-2048-01A-01R-0709-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B07_547204	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-09-2048-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B07_547204.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.24.1004.0	Expression-Gene	Level 1	yes	37c93b6cacd0a51ac4d7602e1b7376f5	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-09-2048-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B07_547204.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.24.1004.0	Expression-Gene	Level 2	yes	c5bd9e44eddcd10236592cdff2001b60	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-09-2048-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B07_547204.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.24.1004.0	Expression-Gene	Level 3	yes	6dde9d7f6b4ff780d922d71ab3bb5fdc
TCGA-24-2271-01A-01R-0709-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-24-2271-01A-01R-0709-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B08_547200	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-24-2271-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B08_547200.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.24.1004.0	Expression-Gene	Level 1	yes	8db3adbfc3e702354ee68ba3ca5c2653	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-24-2271-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B08_547200.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.24.1004.0	Expression-Gene	Level 2	yes	46d4a5acec309714e7a21ae1e7478825	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-24-2271-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B08_547200.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.24.1004.0	Expression-Gene	Level 3	yes	303b57c17b80dbda58f486626cb843c0
TCGA-24-2297-01A-01R-0709-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-24-2297-01A-01R-0709-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B09_547260	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-24-2297-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B09_547260.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.24.1004.0	Expression-Gene	Level 1	yes	4969318d95bcd3620d7c90128a4adc8e	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-24-2297-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B09_547260.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.24.1004.0	Expression-Gene	Level 2	yes	e93011d85162dc006d30934491e58c3e	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-24-2297-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B09_547260.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.24.1004.0	Expression-Gene	Level 3	yes	d63d64634b0692668d16881d52702fd9
TCGA-25-2397-01A-01R-0709-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-25-2397-01A-01R-0709-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B10_547256	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-25-2397-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B10_547256.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.24.1004.0	Expression-Gene	Level 1	yes	3a2b2011120aab1a890bfd5c5dc583f3	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-25-2397-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B10_547256.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.24.1004.0	Expression-Gene	Level 2	yes	981c99a74be2746b2faee28ae804883f	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-25-2397-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B10_547256.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.24.1004.0	Expression-Gene	Level 3	yes	a96775fe1e95f7abd5fa861b57f2cdde
TCGA-29-2414-01A-02R-0709-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-29-2414-01A-02R-0709-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B11_547252	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-29-2414-01A-02R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B11_547252.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.24.1004.0	Expression-Gene	Level 1	yes	3d053040decef527edbe6e0f2c4c3422	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-29-2414-01A-02R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B11_547252.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.24.1004.0	Expression-Gene	Level 2	yes	14868d3faaa7e9a7e67907ecdf41e2eb	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-29-2414-01A-02R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B11_547252.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.24.1004.0	Expression-Gene	Level 3	yes	cec0ac90a5f74d49b8b011b024d52989
TCGA-59-2352-01A-01R-0709-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-59-2352-01A-01R-0709-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B12_547248	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-59-2352-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B12_547248.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.24.1004.0	Expression-Gene	Level 1	yes	d7c923bbe21874ed32d3046b2b57ba1b	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-59-2352-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B12_547248.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.24.1004.0	Expression-Gene	Level 2	yes	fd47c1441fc50ec09c56d6c9f5ea3528	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-59-2352-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B12_547248.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.24.1004.0	Expression-Gene	Level 3	yes	6bdf220ec1ca7cd1701bbd09e439423d
TCGA-09-2049-01D-01R-0709-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-09-2049-01D-01R-0709-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C01_547244	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-09-2049-01D-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C01_547244.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.24.1004.0	Expression-Gene	Level 1	yes	b8aed9ba06fda5dc1b345263ed6ccf96	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-09-2049-01D-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C01_547244.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.24.1004.0	Expression-Gene	Level 2	yes	f2aef783fe15f832a9fadd55dfd29e07	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-09-2049-01D-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C01_547244.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.24.1004.0	Expression-Gene	Level 3	yes	9046b9f8fb5deb4e0335a9fc2215185f
TCGA-24-2280-01A-01R-0709-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-24-2280-01A-01R-0709-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C02_547240	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-24-2280-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C02_547240.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.24.1004.0	Expression-Gene	Level 1	yes	330b3e28b95a41c3066d848b4683a7c9	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-24-2280-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C02_547240.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.24.1004.0	Expression-Gene	Level 2	yes	79f381cc54471fdd809d19e42b480824	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-24-2280-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C02_547240.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.24.1004.0	Expression-Gene	Level 3	yes	29d5c954d8a11872a9280cc1323108e0
TCGA-24-2298-01A-01R-0709-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-24-2298-01A-01R-0709-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C03_547236	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-24-2298-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C03_547236.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.24.1004.0	Expression-Gene	Level 1	yes	80cd4487b9110b1fdb2bc2f9e2876997	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-24-2298-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C03_547236.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.24.1004.0	Expression-Gene	Level 2	yes	e91e555bdd6c39e656f4463779489201	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-24-2298-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C03_547236.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.24.1004.0	Expression-Gene	Level 3	yes	f285c786983d6487eb11474720f3de78
TCGA-25-2398-01A-01R-0709-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-25-2398-01A-01R-0709-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C04_547232	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-25-2398-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C04_547232.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.24.1004.0	Expression-Gene	Level 1	yes	d16ddaacf1e23610184aac4f829067ca	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-25-2398-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C04_547232.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.24.1004.0	Expression-Gene	Level 2	yes	e6b0844683a17d1af3c523f8d557dbb9	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-25-2398-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C04_547232.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.24.1004.0	Expression-Gene	Level 3	yes	eb4cf6e92441bbe42fc4e68c8f0ba55c
TCGA-29-2425-01A-01R-0709-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-29-2425-01A-01R-0709-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C05_547286	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-29-2425-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C05_547286.CEL	broad.mit.edu_OV.HT_HG-U133A.Level_1.24.1004.0	Expression-Gene	Level 1	yes	0ed38f8c53f9551e29ba2d969f57ba8c	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-29-2425-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C05_547286.level2.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_2.24.1004.0	Expression-Gene	Level 2	yes	f353bdf45d94812c60a7689b0e8118c8	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-29-2425-01A-01R-0709-01	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C05_547286.level3.data.txt	broad.mit.edu_OV.HT_HG-U133A.Level_3.24.1004.0	Expression-Gene	Level 3	yes	5a06576a708695b9f13df4524ae688a1
